Stand,Plot ID,Quadrant,Genus Species,DBH 12.5cm or greater measured at 1.37m from base,Crown Vigor Classification 1 vigorous  5 dead,Crown Class (E D C I or O),Emerge holes between 1.25 and 1.75m,Woodpecker damage between 1.25 and 1.75m,Notes
N,PONEAST2,NW,FRPE,26.5,1,D,0,0,no signs of infestation
N,PONEAST2,NW,FRPE,10,5,I,1,0,live sprouts at base -  bark splitting
N,PONEAST2,NW,Quercus rubra,27.3,,,,,
N,PONEAST2,NW,Quercus velutina,24.8,,,,,2 stems - Quve
N,PONEAST2,NW,Quercus velutina,28.1,,,,,
N,PONEAST2,NW,Quercus velutina,30.2,,,,,2 stems - Quve
N,PONEAST2,NW,Sassafras albidium,14,,,,,
N,PONEAST2,NW,Sassafras albidium,14.2,,,,,
N,PONEAST2,NW,Tilia americana,15.2,,,,,
N,PONEAST2,NW,Tilia americana,15.5,,,,,
N,PONEAST2,NW,Tilia americana,16.8,,,,,
N,PONEAST2,NW,Tilia americana,23,,,,,
N,PONEAST2,NW,Ulmus rubra,16.2,,,,,
N,PONEAST2,SE,Acer rubrum,5.2,,,,,
N,PONEAST2,SE,Acer rubrum,12.4,,,,,
N,PONEAST2,SE,Acer saccharum,9.3,,,,,ACSA - 2 stems
N,PONEAST2,SE,Acer saccharum,4.1,,,,,ACSA - 2 stems
N,PONEAST2,SE,Cornus sp.,6.6,,,,,
N,PONEAST2,SE,FRAM,15.2,3,C,0,0,live sprouts overhead -  bark splitting
N,PONEAST2,SE,FRPE,15,4,C,0,2,
N,PONEAST2,SE,FRPE,15.5,3,C,0,0,
N,PONEAST2,SE,FRPE,18.4,5,C,2,1,sprouts overhead and bark splitting
N,PONEAST2,SE,FRPE,20.1,2,C,0,0,live sprouts overhead
N,PONEAST2,SE,FRPE,20.3,4,C,0,0,bark splittingsprouts overhead
N,PONEAST2,SE,FRPE,13.5,5,C,0,0,live basal sprouts -  two stems
N,PONEAST2,SE,FRPE,9.6,,C,0,0,live basal sprouts -  two stems
N,PONEAST2,SE,Ostraya virginiana,5,,,,,
N,PONEAST2,SE,Quercus velutina,44.6,,,,,
N,PONEAST2,SE,Quercus velutina,49.6,,,,,
N,PONEAST2,SE,Quercus velutina,35.7,,,,,2 stems - Quve
N,PONEAST2,SE,Quercus velutina,45.1,,,,,2 stems - Quve
N,PONEAST2,SE,Sassafras albidium,11.5,,,,,
N,PONEAST2,SE,Tilia americana,17.5,,,,,
N,PONEAST2,SE,Ulmus rubra,4.6,,,,,
N,PONEAST2,SW,Acer rubrum,2.3,,,,,5 stems - Acru
N,PONEAST2,SW,Acer rubrum,4.5,,,,,5 stems - Acru
N,PONEAST2,SW,Acer rubrum,4.8,,,,,2 stems - Acru
N,PONEAST2,SW,Acer rubrum,5.7,,,,,5 stems - Acru
N,PONEAST2,SW,Acer rubrum,6.4,,,,,5 stems - Acru
N,PONEAST2,SW,Acer rubrum,9.2,,,,,5 stems - Acru
N,PONEAST2,SW,Acer rubrum,9.6,,,,,2 stems - Acru
N,PONEAST2,SW,Acer saccharum,4.3,,,,,
N,PONEAST2,SW,FRPE,19.5,5,C,0,0,live sprouts at base
N,PONEAST2,SW,FRPE,21.5,5,C,4,6,live spourts at basebark splitting
N,PONEAST2,SW,FRPE,23.2,5,D,0,2,bark splitting
N,PONEAST2,SW,FRPE,7.8,5,I,0,10,dying sprouts at base & along trunk
N,PONEAST2,SW,FRPE,11,5,C,3,1,dead sprouts
N,PONEAST2,SW,FRPE,11.2,5,C,0,0,live sprouts at base
N,PONEAST2,SW,Ostraya virginiana,13.7,,,,,2 stems - Osvi
N,PONEAST2,SW,Ostraya virginiana,16.9,,,,,
N,PONEAST2,SW,Ostraya virginiana,9.2,,,,,2 stems - Osvi
N,PONEAST2,SW,Quercus rubra,14.2,,,,,
N,PONEAST2,SW,Quercus rubra,23.2,,,,,
N,PONEAST2,SW,Quercus rubra,28,,,,,2 stems - Quru
N,PONEAST2,SW,Quercus rubra,37.6,,,,,2 stems - Quru
N,PONEAST2,SW,Quercus velutina,25.2,,,,,
N,PONEAST2,SW,Quercus velutina,33.9,,,,,
N,PONEAST2,SW,Sassafras albidium,11.4,,,,,
N,PONEAST2,SW,Sassafras albidium,12.2,,,,,center tree
N,PONEAST2,SW,Tilia americana,14.2,,,,,
N,PONEAST2,SW,Tilia americana,15.6,,,,,
N,PONEAST2,SW,Tilia americana,16.3,,,,,
N,PONEAST2,SW,Tilia americana,8.6,,,,,2 stems - Tiam
N,PONEAST2,SW,Tilia americana,7.90,,,,,2 stems - Tiam
N,PONEAST2,SW,Tilia americana,17.5,,,,,2 stems - Tiam
N,PONEAST2,SW,Tilia americana,10.3,,,,,2 stems - Tiam
N,PONEAST2,SW,Tilia americana,22.10,,,,,2 stems - Tiam
N,PONEAST2,SW,Tilia americana,8.3,,,,,
N,PONEAST2,SW,Tilia americana,8.7,,,,,
N,PONEAST2,SW,Tilia americana,9.3,,,,,2 stems - Tiam
N,PONEAST3,NE,Acer rubrum,191900  4:48:00 PM,,,,,2 stems - Acru
N,PONEAST3,NE,Acer rubrum,9.8,,,,,2 stems - Acru
N,PONEAST3,NE,Acer saccharum,15.7,,,,,3 stems - Acsa
N,PONEAST3,NE,Acer saccharum,19,,,,,3 stems - Acsa
N,PONEAST3,NE,Acer saccharum,28,,,,,3 stems - Acsa
N,PONEAST3,NE,Carya ovata,12,,,,,
N,PONEAST3,NE,FRAM,32.8,2,C,0,0,
N,PONEAST3,NE,FRPE,14.9,5,C,0,0,WPD below zonesprouts at base and overhead
N,PONEAST3,NE,FRPE,21.6,3,C,0,0,WPD and sprouts overhead
N,PONEAST3,NE,FRPE,22,4,C,0,0,live overhead sprouts
N,PONEAST3,NE,Quercus rubra,19.9,,,,,
N,PONEAST3,NE,Quercus rubra,20.6,,,,,
N,PONEAST3,NE,Quercus rubra,23.2,,,,,
N,PONEAST3,NE,Quercus rubra,29.7,,,,,
N,PONEAST3,NE,Quercus rubra,13.7,,,,,2 stems - QuRU
N,PONEAST3,NE,Quercus rubra,16.7,,,,,2 stems - QuRU
N,PONEAST3,NE,Quercus rubra,35.2,,,,,
N,PONEAST3,NE,Quercus rubra,20.9,,,,,2 stems - Quru
N,PONEAST3,NE,Quercus rubra,29.9,,,,,2 stems - Quru
N,PONEAST3,NE,Quercus velutina,20.7,,,,,
N,PONEAST3,NE,Quercus velutina,23.1,,,,,
N,PONEAST3,NE,Tilia americana,14.1,,,,,
N,PONEAST3,NE,Tilia americana,14.8,,,,,
N,PONEAST3,NE,Tilia americana,10,,,,,
N,PONEAST3,NW,Acer rubrum,14,,,,,
N,PONEAST3,NW,Acer rubrum,15,,,,,
N,PONEAST3,NW,Acer rubrum,15.8,,,,,2 stems - Acru
N,PONEAST3,NW,Acer rubrum,4.1,,,,,2 stems - Acru
N,PONEAST3,NW,Acer rubrum,7,,,,,2 stems - Acru
N,PONEAST3,NW,Acer rubrum,9.1,,,,,2 stems - Acru
N,PONEAST3,NW,Acer saccharum,15.4,,,,,
N,PONEAST3,NW,Carya cordiformis,23.7,,,,,
N,PONEAST3,NW,FRAM,24.1,2,C,0,1,live sprouts at base
N,PONEAST3,NW,FRAM,11.1,5,I,1,1,
N,PONEAST3,NW,FRPE,20,2,D,0,0,
N,PONEAST3,NW,FRPE,23.5,3,D,0,0,
N,PONEAST3,NW,FRPE,8,5,I,0,0,sprouts overhead
N,PONEAST3,NW,Quercus alba,24.8,,,,,
N,PONEAST3,NW,Quercus alba,26.1,,,,,
N,PONEAST3,NW,Quercus alba,42,,,,,
N,PONEAST3,NW,Quercus rubra,16.5,,,,,
N,PONEAST3,NW,Quercus rubra,21.6,,,,,
N,PONEAST3,NW,Quercus rubra,21.8,,,,,
N,PONEAST3,NW,Quercus rubra,23.7,,,,,
N,PONEAST3,NW,Quercus rubra,26.7,,,,,
N,PONEAST3,NW,Quercus rubra,33.6,,,,,
N,PONEAST3,NW,Tilia americana,18.9,,,,,
N,PONEAST3,SE,Acer rubrum,20.9,,,,,2 stems - Acru
N,PONEAST3,SE,Acer rubrum,4.7,,,,,
N,PONEAST3,SE,Acer rubrum,5.1,,,,,
N,PONEAST3,SE,Acer rubrum,5.7,,,,,2 stems - Acru
N,PONEAST3,SE,FRAM,29.2,3,C,0,0,
N,PONEAST3,SE,FRPE,13.1,5,I,0,1,live sprouts at basewpd overhead
N,PONEAST3,SE,FRPE,14.6,5,I,0,5,lots of live sprouts at base
N,PONEAST3,SE,FRPE,26.1,3,C,0,0,bark splitting
N,PONEAST3,SE,FRPE,29,3,C,0,0,sprouts overheadanthracnose? Leaves look chewed?
N,PONEAST3,SE,FRPE,11.8,5,I,0,0,live sprouts at basebark splitting
N,PONEAST3,SE,Ostraya virginiana,6,,,,,
N,PONEAST3,SE,Quercus rubra,15.1,,,,,
N,PONEAST3,SE,Quercus rubra,19.9,,,,,
N,PONEAST3,SE,Quercus rubra,20.3,,,,,
N,PONEAST3,SE,Quercus rubra,21.8,,,,,
N,PONEAST3,SE,Quercus rubra,24.8,,,,,
N,PONEAST3,SE,Quercus rubra,25.7,,,,,
N,PONEAST3,SE,Quercus rubra,31.3,,,,,
N,PONEAST3,SE,Quercus rubra,31.4,,,,,
N,PONEAST3,SE,Quercus rubra,20.4,,,,,Quru - 2 stems
N,PONEAST3,SE,Quercus rubra,31,,,,,Quru - 2 stems
N,PONEAST3,SE,Tilia americana,12.5,,,,,
N,PONEAST3,SE,Tilia americana,13.5,,,,,2 stems - Tiam
N,PONEAST3,SE,Tilia americana,15,,,,,
N,PONEAST3,SE,Tilia americana,9.1,,,,,2 stems - Tiam
N,PONEAST3,SE,Tilia americana,9.1,,,,,2 stems - Tiam
N,PONEAST3,SE,Tilia americana,10.5,,,,,2 stems - Tiam
N,PONEAST3,SE,Tilia americana,12.3,,,,,
N,PONEAST3,SW,Acer rubrum,6.4,,,,,2 stems - Acru
N,PONEAST3,SW,Acer rubrum,11.5,,,,,2 stems - Acru
N,PONEAST3,SW,FRPE,13.6,5,C,0,0,live sprouts at base
N,PONEAST3,SW,Quercus alba,16.3,,,,,
N,PONEAST3,SW,Quercus alba,17.2,,,,,
N,PONEAST3,SW,Quercus alba,22.8,,,,,
N,PONEAST3,SW,Quercus alba,25.9,,,,,
N,PONEAST3,SW,Quercus rubra,21.6,,,,,
N,PONEAST3,SW,Quercus rubra,24.9,,,,,
N,PONEAST3,SW,Quercus rubra,31.1,,,,,center tree
N,PONEAST3,SW,Quercus rubra,35.6,,,,,
N,PONEAST3,SW,Quercus velutina,16.5,,,,,
N,PONEAST3,SW,Quercus velutina,19.5,,,,,
N,PONEAST3,SW,Tilia americana,19.7,,,,,
N,PONEAST3,SW,Tilia americana,11.4,,,,,2 stems - Tiam
N,PONEAST3,SW,Tilia americana,18.40,,,,,2 stems - Tiam
N,PONEAST3,SW,Tilia americana,10,,,,,
N,PONEAST3,SW,Tilia americana,12.4,,,,,
N,PONEAST3,SW,Ulmus rubra,9.9,,,,,
O,PONRT,NE,Acer rubrum,12.6,,,,,
O,PONRT,NE,Acer rubrum,4.4,,,,,2 stems - Acru
O,PONRT,NE,Acer rubrum,11.8,,,,,2 stems - Acru
O,PONRT,NE,FRAM,14.7,5,C,0,0,live sprouts at base -  dead sprouts overhead -  bark splitting
O,PONRT,NE,FRAM,21,5,C,0,0,live sprouts overhead and at base
O,PONRT,NE,FRPE,12.5,4,C,0,2,live sprouts at base and overheadbarksplitting
O,PONRT,NE,FRPE,13.3,5,C,3,0,lots of live sprouts at base bark spliiting
O,PONRT,NE,FRPE,25.2,5,C,0,2,
O,PONRT,NE,FRPE,25.3,5,C,0,3,live sprouts at base
O,PONRT,NE,FRPE,9.9,5,I,0,0,live sprouts at base -  dead sprouts overhead -  bark splitting
O,PONRT,NE,Ostraya virginiana,15.6,,,,,
O,PONRT,NE,Ostraya virginiana,4.4,,,,,
O,PONRT,NE,Ostraya virginiana,4.5,,,,,
O,PONRT,NE,Quercus alba,25.8,,,,,
O,PONRT,NE,Quercus rubra,17.3,,,,,3 stems - Quru
O,PONRT,NE,Quercus rubra,18.1,,,,,3 stems - Quru
O,PONRT,NE,Quercus rubra,18.5,,,,,
O,PONRT,NE,Quercus rubra,19.2,,,,,
O,PONRT,NE,Quercus rubra,19.7,,,,,
O,PONRT,NE,Quercus rubra,20.1,,,,,
O,PONRT,NE,Quercus rubra,23.3,,,,,
O,PONRT,NE,Quercus rubra,26.4,,,,,3 stems - Quru
O,PONRT,NE,Quercus rubra,27.5,,,,,center tree
O,PONRT,NE,Quercus rubra,29.5,,,,,
O,PONRT,NE,Quercus rubra,31,,,,,
O,PONRT,NE,Quercus rubra,49.1,,,,,
O,PONRT,NE,Quercus rubra,12.2,,,,,
O,PONRT,NE,Quercus velutina,16.1,,,,,
O,PONRT,NE,Tilia americana,13,,,,,
O,PONRT,NE,Tilia americana,14,,,,,
O,PONRT,NE,Tilia americana,14.2,,,,,
O,PONRT,NE,Tilia americana,20.4,,,,,
O,PONRT,NE,Tilia americana,20.5,,,,,
O,PONRT,NE,Tilia americana,10.2,,,,,
O,PONRT,NE,Tilia americana,11.5,,,,,
O,PONRT,NW,Acer rubrum,13.8,,,,,2 stems - Acru
O,PONRT,NW,Acer rubrum,14.7,,,,,
O,PONRT,NW,Acer rubrum,4.4,,,,,2 stems - Acru
O,PONRT,NW,Acer rubrum,5.5,,,,,
O,PONRT,NW,FRAM,20.1,5,C,0,0,WPD above zonebark splitting
O,PONRT,NW,FRAM,12.1,1,I,0,0,no signs of infestation
O,PONRT,NW,Quercus alba,45.3,,,,,
O,PONRT,NW,Quercus rubra,16.9,,,,,
O,PONRT,NW,Quercus rubra,24.1,,,,,
O,PONRT,NW,Quercus rubra,32.5,,,,,
O,PONRT,NW,Quercus velutina,16,,,,,2 stems - Quve
O,PONRT,NW,Quercus velutina,17.5,,,,,2 stems - Quve
O,PONRT,NW,Quercus velutina,30.4,,,,,
O,PONRT,NW,Quercus velutina,39.8,,,,,
O,PONRT,NW,Tilia americana,15.3,,,,,
O,PONRT,NW,Tilia americana,16.7,,,,,
O,PONRT,NW,Tilia americana,23.7,,,,,
O,PONRT,NW,Tilia americana,1.6,,,,,2 stems - Tiam
O,PONRT,NW,Tilia americana,2,,,,,2 stems - Tiam
O,PONRT,SW,Acer rubrum,12.1,,,,,2 stems - Acru
O,PONRT,SW,Acer rubrum,6.1,,,,,2 stems - Acru
O,PONRT,SW,Acer rubrum,6.5,,,,,
O,PONRT,SW,Carya cordiformis,17.5,,,,,
O,PONRT,SW,Carya tomentosa,60.6,,,,,
O,PONRT,SW,FRAM,14.8,5,C,0,0,dead sprouts overhead
O,PONRT,SW,FRAM,20.2,5,C,0,0,bark splitting
O,PONRT,SW,FRAM,23.3,3,C,0,0,sprouts at base
O,PONRT,SW,FRAM,31.5,3,D,0,0,no signs of infestation
O,PONRT,SW,FRPE,21.3,5,C,9,9,bark splitting
O,PONRT,SW,FRPE,8,5,I,0,0,live sprouts at base -  lots of bark splitting
O,PONRT,SW,Quercus alba,18.4,,,,,
O,PONRT,SW,Quercus rubra,17.8,,,,,
O,PONRT,SW,Quercus rubra,19,,,,,
O,PONRT,SW,Quercus rubra,24.1,,,,,
O,PONRT,SW,Quercus rubra,12,,,,,
O,PONRT,SW,Quercus velutina,45.3,,,,,
O,PONRT,SW,Sassafras albidium,25.4,,,,,
O,PONRT,SW,Sassafras albidium,29.4,,,,,
O,PONRT,SW,Tilia americana,12.7,,,,,
O,PONRT,SW,Tilia americana,13.2,,,,,
O,PONRT,SW,Tilia americana,13.6,,,,,
O,PONRT,SW,Tilia americana,17.9,,,,,
O,PONRT2,NE,Acer rubrum,14.6,,,,,2 stems - Acru
O,PONRT2,NE,Acer rubrum,19.5,,,,,center tree
O,PONRT2,NE,Acer rubrum,4.1,,,,,2 stems - Acru
O,PONRT2,NE,FRAM,20.3,4,I,0,0,lots of live sprouts at base and overhead
O,PONRT2,NE,FRAM,30,4,C,3,0,live sprouts at base
O,PONRT2,NE,FRPE,17.8,5,C,3,4,live sprouts at base
O,PONRT2,NE,FRPE,26.1,3,C,0,0,WPD above zonebark splittingsprouting
O,PONRT2,NE,FRPE,35.7,2,C,0,0,sprouts overhead
O,PONRT2,NE,Sassafras albidium,12.5,,,,,
O,PONRT2,NE,Sassafras albidium,13.8,,,,,
O,PONRT2,NE,Tilia americana,30.4,,,,,
O,PONRT2,NE,Ulmus rubra,7.5,,,,,
O,PONRT2,NW,Acer rubrum,9.6,,,,,
O,PONRT2,NW,Carya cordiformis,4.1,,,,,
O,PONRT2,NW,FRAM,15.6,3,I,0,0,sprouts at base and slightly above -  bark splitting
O,PONRT2,NW,FRAM,24.8,4,C,0,0,
O,PONRT2,NW,FRAM,27.8,4,C,0,0,much sprouting overhead
O,PONRT2,NW,FRPE,16.3,5,C,5,4,lots of sprouts at base
O,PONRT2,NW,FRPE,24.4,3,C,0,12,sprouts overhead
O,PONRT2,NW,FRPE,30.1,2,C,0,0,lots of sprouts overhead
O,PONRT2,NW,FRPE,10.1,5,I,0,3,lots of sprouts at base
O,PONRT2,NW,Hamamelis virginiana,1.5,,,,,4 stems - Havi
O,PONRT2,NW,Hamamelis virginiana,1.5,,,,,4 stems - Havi
O,PONRT2,NW,Hamamelis virginiana,1.5,,,,,4 stems - Havi
O,PONRT2,NW,Hamamelis virginiana,2.6,,,,,4 stems - Havi
O,PONRT2,NW,Quercus rubra,34,,,,,
O,PONRT2,NW,Quercus rubra,37.8,,,,,
O,PONRT2,NW,Quercus rubra,47.1,,,,,
O,PONRT2,NW,Sassafras albidium,14.8,,,,,
O,PONRT2,NW,Sassafras albidium,18.2,,,,,
O,PONRT2,NW,Sassafras albidium,10.2,,,,,
O,PONRT2,SE,Acer rubrum,14.3,,,,,
O,PONRT2,SE,Cornus sp.,5.8,,,,,
O,PONRT2,SE,FRPE,14.2,4,C,3,12,heavy sprouts
O,PONRT2,SE,FRPE,20.7,5,C,11,19,
O,PONRT2,SE,FRPE,31.4,2,E,0,0,sprouts overhead
O,PONRT2,SE,FRPE,9.6,4,I,1,20,sprouts and bark splitting
O,PONRT2,SE,Hamamelis virginiana,2.8,,,,,4 stems - Havi
O,PONRT2,SE,Hamamelis virginiana,7.2,,,,,4 stems - Havi
O,PONRT2,SE,Hamamelis virginiana,2.1,,,,,4 stems - Havi
O,PONRT2,SE,Hamamelis virginiana,5.1,,,,,4 stems - Havi
O,PONRT2,SE,Hamamelis virginiana,3.1,,,,,
O,PONRT2,SE,Hamamelis virginiana,3.8,,,,,4 stems - Havi
O,PONRT2,SE,Hamamelis virginiana,4,,,,,4 stems - Havi
O,PONRT2,SE,Hamamelis virginiana,4,,,,,4 stems - Havi
O,PONRT2,SE,Hamamelis virginiana,4.7,,,,,4 stems - Havi
O,PONRT2,SE,Populus tremuloides,23.1,,,,,
O,PONRT2,SE,Populus tremuloides,28.8,,,,,
O,PONRT2,SE,Populus tremuloides,30.4,,,,,
O,PONRT2,SE,Populus tremuloides,30.9,,,,,
O,PONRT2,SE,Populus tremuloides,30.9,,,,,
O,PONRT2,SE,Populus tremuloides,31,,,,,
O,PONRT2,SE,Populus tremuloides,33.5,,,,,
O,PONRT2,SE,Populus tremuloides,36,,,,,
O,PONRT2,SE,Populus tremuloides,37.3,,,,,
O,PONRT2,SE,Quercus rubra,19.1,,,,,
O,PONRT2,SE,Quercus rubra,23.5,,,,,
O,PONRT2,SE,Quercus rubra,28.5,,,,,
O,PONRT2,SE,Sassafras albidium,14.7,,,,,
O,PONRT2,SE,Sassafras albidium,15.9,,,,,
O,PONRT2,SW,Acer rubrum,24.4,,,,,
O,PONRT2,SW,Acer saccharum,3,,,,,
O,PONRT2,SW,Carya cordiformis,26.3,,,,,
O,PONRT2,SW,FRPE,33.9,5,C,3,15,sprouts overhead
O,PONRT2,SW,Hamamelis virginiana,2.3,,,,,2 stems - Havi
O,PONRT2,SW,Hamamelis virginiana,3,,,,,
O,PONRT2,SW,Hamamelis virginiana,3.1,,,,,2 stems - Havi
O,PONRT2,SW,Hamamelis virginiana,4,,,,,2 stems - Havi
O,PONRT2,SW,Hamamelis virginiana,5.1,,,,,2 stems - Havi
O,PONRT2,SW,Liriodendron tulipifera,54.7,,,,,
O,PONRT2,SW,Quercus rubra,31.6,,,,,
O,PONRT2,SW,Tilia americana,12.6,,,,,4 stems - Tiam
O,PONRT2,SW,Tilia americana,15.7,,,,,4 stems - Tiam
O,PONRT2,SW,Tilia americana,27.3,,,,,4 stems - Tiam
O,PONRT2,SW,Tilia americana,35.6,,,,,4 stems - Tiam
O,PONRT3,NE,Carya tomentosa,37,,,,,
O,PONRT3,NE,Fagus grandifolia,7.3,,,,,
O,PONRT3,NE,FRPE,12.5,5,C,3,13,many live sprouts at base
O,PONRT3,NE,Juglans nigra,12.5,,,,,
O,PONRT3,NE,Ostraya virginiana,9.1,,,,,2 stems - Osvi
O,PONRT3,NE,Ostraya virginiana,7.6,,,,,2 stems - Osvi
O,PONRT3,NE,Ostraya virginiana,4.1,,,,,
O,PONRT3,NE,Quercus alba,29.6,,,,,
O,PONRT3,NE,Quercus alba,31.4,,,,,
O,PONRT3,NE,Quercus alba,42.2,,,,,
O,PONRT3,NE,Quercus rubra,24.5,,,,,
O,PONRT3,NE,Sassafras albidium,15.8,,,,,
O,PONRT3,NE,Sassafras albidium,16.8,,,,,
O,PONRT3,NE,Tilia americana,12.1,,,,,
O,PONRT3,NE,Tilia americana,12.2,,,,,
O,PONRT3,NW,Acer rubrum,15.2,,,,,2 stems - Acru
O,PONRT3,NW,Acer rubrum,22.8,,,,,2 stems - Acru
O,PONRT3,NW,FRAM,34.7,3,C,0,0,
O,PONRT3,NW,FRPE,14.2,4,I,1,10,lots of sprouts
O,PONRT3,NW,FRPE,17.6,5,C,3,5,
O,PONRT3,NW,FRPE,18,3,C,0,0,live overhead sprouts
O,PONRT3,NW,FRPE,18.7,3,C,0,4,sprouts at base and above
O,PONRT3,NW,FRPE,19.5,3,C,1,1,WPD above zonesprouts at base and above
O,PONRT3,NW,Ostraya virginiana,5.5,,,,,2 stems - Osvi
O,PONRT3,NW,Ostraya virginiana,7,,,,,
O,PONRT3,NW,Ostraya virginiana,7.5,,,,,2 stems - Osvi
O,PONRT3,NW,Quercus rubra,19.2,,,,,center tree
O,PONRT3,NW,Quercus rubra,27.5,,,,,
O,PONRT3,NW,Sassafras albidium,16.2,,,,,
O,PONRT3,NW,Sassafras albidium,17.5,,,,,
O,PONRT3,NW,Sassafras albidium,21.4,,,,,
O,PONRT3,NW,Tilia americana,12.5,,,,,
O,PONRT3,NW,Tilia americana,13.6,,,,,4 stems - Tiam
O,PONRT3,NW,Tilia americana,13.7,,,,,4 stems - Tiam
O,PONRT3,NW,Tilia americana,16.5,,,,,3 stems - Tiam
O,PONRT3,NW,Tilia americana,18.1,,,,,2 stems - Tiam
O,PONRT3,NW,Tilia americana,21.1,,,,,3 stems - Tiam
O,PONRT3,NW,Tilia americana,25.6,,,,,4 stems - Tiam
O,PONRT3,NW,Tilia americana,26.6,,,,,4 stems - Tiam
O,PONRT3,NW,Tilia americana,27.2,,,,,2 stems - Tiam
O,PONRT3,NW,Tilia americana,5.6,,,,,3 stems - Tiam
O,PONRT3,SE,Quercus alba,44.7,,,,,
O,PONRT3,SE,Quercus rubra,14.6,,,,,
O,PONRT3,SE,Quercus rubra,15,,,,,
O,PONRT3,SE,Quercus rubra,15.5,,,,,
O,PONRT3,SE,Quercus rubra,21.2,,,,,2 stems - Quru
O,PONRT3,SE,Quercus rubra,34.5,,,,,2 stems - Quru
O,PONRT3,SE,Quercus rubra,51.7,,,,,
O,PONRT3,SE,Sassafras albidium,12.5,,,,,
O,PONRT3,SE,Sassafras albidium,16.3,,,,,
O,PONRT3,SE,Sassafras albidium,16.4,,,,,
O,PONRT3,SE,Sassafras albidium,20.3,,,,,
O,PONRT3,SE,Tilia americana,25.7,,,,,2 stems - Tiam
O,PONRT3,SE,Tilia americana,30.2,,,,,2 stems - Tiam
O,PONRT3,SW,Acer rubrum,4.6,,,,,2 stems - acru
O,PONRT3,SW,Acer rubrum,9.9,,,,,2 stems - acru
O,PONRT3,SW,Acer rubrum,18.1,,,,,
O,PONRT3,SW,Carya cordiformis,29.3,,,,,
O,PONRT3,SW,Carya cordiformis,39.6,,,,,
O,PONRT3,SW,Carya cordiformis,45,,,,,
O,PONRT3,SW,FRPE,18.7,5,C,5,27,live sprouts at base -  bark splitting
O,PONRT3,SW,Quercus rubra,18.5,,,,,
O,PONRT3,SW,Quercus rubra,27.5,,,,,
O,PONRT3,SW,Sassafras albidium,13,,,,,
O,PONRT3,SW,Sassafras albidium,14.5,,,,,
O,PONRT3,SW,Sassafras albidium,17.8,,,,,
O,PONRT3,SW,Sassafras albidium,19.2,,,,,
O,PONRT3,SW,Tilia americana,13.6,,,,,
O,PONRT3,SW,Tilia americana,14,,,,,
O,PONRT3,SW,Tilia americana,16.7,,,,,
P,ILRIP,NE,Acer rubrum,14.4,,,,,3 stems - Acru
P,ILRIP,NE,Acer rubrum,14.7,,,,,4 stems - Acru
P,ILRIP,NE,Acer rubrum,26.5,,,,,4 stems - Acru
P,ILRIP,NE,Acer rubrum,27.5,,,,,4 stems - Acru
P,ILRIP,NE,Acer rubrum,38.4,,,,,4 stems - Acru
P,ILRIP,NE,Acer rubrum,1.5,,,,,3 stems - Acru
P,ILRIP,NE,Acer rubrum,2,,,,,3 stems - Acru
P,ILRIP,NE,Acer rubrum,2,,,,,2 stems - Acru
P,ILRIP,NE,Acer rubrum,2.1,,,,,3 stems - Acru
P,ILRIP,NE,Acer rubrum,2.5,,,,,
P,ILRIP,NE,Acer rubrum,3.1,,,,,3 stems - Acru
P,ILRIP,NE,Acer rubrum,3.2,,,,,3 stems - Acru
P,ILRIP,NE,Acer rubrum,4.2,,,,,2 stems - Acru
P,ILRIP,NE,Acer rubrum,4.8,,,,,3 stems - Acru
P,ILRIP,NE,Acer rubrum,6.9,,,,,3 stems - Acru
P,ILRIP,NE,Acer rubrum,9.2,,,,,3 stems - Acru
P,ILRIP,NE,Acer saccharinum,35.7,,,,,
P,ILRIP,NE,FRAM,20.5,5,C,17,28,live sprouts
P,ILRIP,NE,FRAM,24.5,5,C,4,8,collected EAB from this tree
P,ILRIP,NE,FRNI,12.8,5,C,1,16,bark splitting
P,ILRIP,NE,FRNI,13.2,5,C,0,27,many live sprouts at base
P,ILRIP,NE,FRNI,18,5,C,6,0,
P,ILRIP,NE,FRNI,5.9,5,O,0,0,lots of sprouts -  emergence holes below zone
P,ILRIP,NE,FRPE,15.6,5,C,3,4,bark splittingdead sprouts
P,ILRIP,NE,FRPE,21.7,5,C,3,36,
P,ILRIP,NE,FRPE,25.8,5,D,20,0,live sproutsbark splitting
P,ILRIP,NE,FRPE,4.3,5,O,2,3,
P,ILRIP,NE,FRPE,7.7,5,C,3,7,many live sprouts at base
P,ILRIP,NE,Ulmus rubra,14.5,,,,,
P,ILRIP,NE,Ulmus rubra,15.3,,,,,
P,ILRIP,NE,Ulmus rubra,16.6,,,,,
P,ILRIP,NW,Acer rubrum,1.5,,,,,five stems - Acru -  center tree
P,ILRIP,NW,Acer rubrum,1.5,,,,,five stems - Acru -  center tree
P,ILRIP,NW,Acer rubrum,1.5,,,,,five stems - Acru -  center tree
P,ILRIP,NW,Acer rubrum,1.6,,,,,4 stems - Acru
P,ILRIP,NW,Acer rubrum,1.6,,,,,4 stems - Acru
P,ILRIP,NW,Acer rubrum,2.2,,,,,five stems - Acru -  center tree
P,ILRIP,NW,Acer rubrum,2.6,,,,,
P,ILRIP,NW,Acer rubrum,2.7,,,,,2 stems - Acru
P,ILRIP,NW,Acer rubrum,2.9,,,,,2 stems - Acru
